pr_id,repository,pr_title,pr_description,author,created_date,merged_date,closed_date,num_commits,num_changed_files,additions,deletions,changed_lines,num_comments,num_reviews,review_decisions,num_reviewers,labels,merged,merge_time_hours,ai_reviewer_present,ai_reviewer_names,ai_code_present,commit_messages,modified_files,num_commits_norm,num_changed_files_norm,additions_norm,deletions_norm,changed_lines_norm,num_comments_norm,num_reviews_norm,num_reviewers_norm,num_commits_is_outlier,num_changed_files_is_outlier,additions_is_outlier,deletions_is_outlier,changed_lines_is_outlier,num_comments_is_outlier,num_reviews_is_outlier,num_reviewers_is_outlier
219,pandas-dev/pandas,Fix issue #219 in module 3,This PR addresses a bug ,dev_35,2026-02-26,2026-02-27T08,,3,4,66.0,16,82,2,3,"[""CHANGES_REQUESTED"", ""COMMENTED"", ""COMMENTED""]",2,[],True,32.45593255333576,True,"[""copilot-pull-request-reviewer[bot]""]",True,"[""fix bug"", ""update tests""]","[""src/module_0.py"", ""src/module_1.py"", ""src/module_2.py"", ""src/module_3.py""]",-0.8030438144508195,-0.6561837974168122,0.08245670151790252,-0.455238382515702,-0.12889249418202367,-1.0041290487425114,0.5223948098788154,0.0032980624459118257,False,False,False,False,False,False,False,False
220,pandas-dev/pandas,Fix issue #220 in module 9,This PR addresses a bug ,dev_36,2025-04-18,,,5,4,12.0,51,63,5,3,"[""CHANGES_REQUESTED"", ""CHANGES_REQUESTED"", ""APPROVED""]",3,[],False,,False,[],False,"[""fix bug"", ""update tests""]","[""src/module_0.py"", ""src/module_1.py"", ""src/module_2.py"", ""src/module_3.py""]",-0.0231372287103019,-0.6561837974168122,-0.7939365307285356,0.6804779775904733,-0.4025597879455396,0.5045790378489081,0.5223948098788154,1.2400714796628798,False,False,False,False,False,False,False,False
221,pandas-dev/pandas,Fix issue #221 in module 16,This PR addresses a bug This PR addresses a bug This PR addresses a bug This PR addresses a bug ,dev_28,2026-02-21,,,3,8,138.0,45,183,4,3,"[""APPROVED"", ""APPROVED"", ""CHANGES_REQUESTED""]",3,"[""breaking-change"", ""needs-review""]",False,,True,"[""copilot-pull-request-reviewer[bot]""]",False,"[""fix bug"", ""update tests""]","[""src/module_0.py"", ""src/module_1.py"", ""src/module_2.py"", ""src/module_3.py"", ""src/module_4.py""]",-0.8030438144508195,0.6138493588737922,1.2509810111798203,0.4857837444294147,1.3258652252977188,0.0016763423184349494,0.5223948098788154,1.2400714796628798,False,False,False,False,False,False,False,False
222,pandas-dev/pandas,Fix issue #222 in module 4,This PR addresses a bug ,dev_25,2025-08-13,2025-08-13T06,,4,6,9.0,32,41,1,3,"[""APPROVED"", ""APPROVED"", ""COMMENTED""]",2,"[""bug"", ""breaking-change""]",True,6.072772850725745,False,[],False,"[""fix bug"", ""update tests""]","[""src/module_0.py"", ""src/module_1.py"", ""src/module_2.py"", ""src/module_3.py"", ""src/module_4.py""]",-0.4130905215805607,-0.02116721927151,-0.8426250436311156,0.06394623924712102,-0.719437707040137,-1.5070317442729848,0.5223948098788154,0.0032980624459118257,False,False,False,False,False,False,False,False
223,pandas-dev/pandas,Fix issue #223 in module 6,This PR addresses a bug This PR addresses a bug This PR addresses a bug ,dev_10,2025-09-03,,,6,10,29.0,51,80,3,3,"[""APPROVED"", ""CHANGES_REQUESTED"", ""CHANGES_REQUESTED""]",2,[],False,,False,[],False,"[""fix bug"", ""update tests""]","[""src/module_0.py"", ""src/module_1.py"", ""src/module_2.py"", ""src/module_3.py"", ""src/module_4.py""]",0.3668160641599569,1.2488659370190944,-0.5180349576139163,0.6804779775904733,-0.15769957773607798,-0.5012263532120382,0.5223948098788154,0.0032980624459118257,False,False,False,False,False,False,False,False
224,pandas-dev/pandas,Fix issue #224 in module 14,This PR addresses a bug This PR addresses a bug ,dev_4,2025-01-13,2025-01-15T03,,3,5,40.0,5,45,5,4,"[""COMMENTED"", ""APPROVED"", ""COMMENTED"", ""APPROVED""]",3,"[""documentation"", ""needs-review""]",True,51.4273624283774,True,"[""coderabbitai[bot]""]",True,"[""fix bug"", ""update tests""]","[""src/module_0.py"", ""src/module_1.py"", ""src/module_2.py"", ""src/module_3.py"", ""src/module_4.py""]",-0.8030438144508195,-0.3386755083441611,-0.3395104103044566,-0.8121778099776428,-0.6618235399320284,0.5045790378489081,1.574196440507303,1.2400714796628798,False,False,False,False,False,False,False,False
225,pandas-dev/pandas,Fix issue #225 in module 13,This PR addresses a bug This,dependabot[bot],2025-08-06,2025-08-06T03,,6,5,12.0,55,67,6,3,"[""CHANGES_REQUESTED"", ""CHANGES_REQUESTED"", ""CHANGES_REQUESTED""]",3,"[""good first issue"", ""bug""]",True,3.4093248466178165,True,"[""copilot-pull-request-reviewer[bot]""]",True,"[""fix bug"", ""update tests""]","[""src/module_0.py"", ""src/module_1.py"", ""src/module_2.py"", ""src/module_3.py"", ""src/module_4.py""]",0.3668160641599569,-0.3386755083441611,-0.7939365307285356,0.810274133031179,-0.34494562083743097,1.0074817333793813,0.5223948098788154,1.2400714796628798,False,False,False,False,False,False,False,False
226,pandas-dev/pandas,Fix issue #226 in module 9,This PR addresses a bug This PR addresses a bug ,dev_30,2025-12-26,2025-12-26T09,,7,7,31.0,51,82,7,2,"[""CHANGES_REQUESTED"", ""APPROVED""]",1,"[""bug""]",True,9.276240820310099,False,[],False,"[""fix bug"", ""update tests""]","[""src/module_0.py"", ""src/module_1.py"", ""src/module_2.py"", ""src/module_3.py"", ""src/module_4.py""]",0.7567693570302158,0.2963410698011411,-0.4855759490121963,0.6804779775904733,-0.12889249418202367,1.5103844289098547,-0.5294068207496722,-1.233475354771056,False,False,False,False,False,False,False,False
227,pandas-dev/pandas,Fix issue #227 in module 19,This PR addresses a bug This PR addresses a bug ,dev_22,2025-05-30,2025-05-30T21,,2,11,125.0,22,147,3,2,"[""COMMENTED"", ""CHANGES_REQUESTED""]",1,"[""enhancement""]",True,21.64879784784212,True,"[""coderabbitai[bot]""]",False,"[""fix bug"", ""update tests""]","[""src/module_0.py"", ""src/module_1.py"", ""src/module_2.py"", ""src/module_3.py"", ""src/module_4.py""]",-1.1929971073210783,1.5663742260917457,1.0399974552686406,-0.2605441493546433,0.8073377213247414,-0.5012263532120382,-0.5294068207496722,-1.233475354771056,False,False,False,False,False,False,False,False
228,pandas-dev/pandas,Fix issue #228 in module 19,This PR addresses a bug This PR addresses a bug ,dev_37,2026-03-09,,,1,11,3.0,14,17,4,2,"[""APPROVED"", ""CHANGES_REQUESTED""]",1,"[""bug"", ""documentation""]",False,,False,[],False,"[""fix bug"", ""update tests""]","[""src/module_0.py"", ""src/module_1.py"", ""src/module_2.py"", ""src/module_3.py"", ""src/module_4.py""]",-1.582950400191337,1.5663742260917457,-0.9400020694362754,-0.5201364602360549,-1.0651227096887887,0.0016763423184349494,-0.5294068207496722,-1.233475354771056,False,False,False,False,False,False,False,False
229,pandas-dev/pandas,Fix issue #229 in module 3,This PR addresses a bug This PR addresses a bug ,dev_4,2025-01-18,2025-01-19T13,,8,4,85.0,15,100,5,2,"[""COMMENTED"", ""COMMENTED""]",2,"[""documentation"", ""breaking-change""]",True,37.40922381316377,True,"[""coderabbitai[bot]""]",True,"[""fix bug"", ""update tests""]","[""src/module_0.py"", ""src/module_1.py"", ""src/module_2.py"", ""src/module_3.py""]",1.1467226499004746,-0.6561837974168122,0.39081728323424186,-0.4876874213758784,0.1303712578044651,0.5045790378489081,-0.5294068207496722,0.0032980624459118257,False,False,False,False,False,False,False,False
230,pandas-dev/pandas,Fix issue #230 in module 15,This PR addresses a bug This PR addresses a bug This PR addresses a bug This PR addresses a bug ,dev_9,2026-03-10,,,4,3,16.0,166,182,4,2,"[""COMMENTED"", ""COMMENTED""]",2,"[""bug"", ""good first issue""]",False,,False,[],False,"[""fix bug"", ""update tests""]","[""src/module_0.py"", ""src/module_1.py"", ""src/module_2.py""]",-0.4130905215805607,-0.9736920864894634,-0.7290185135250958,4.412117446510763,1.3114616835206916,0.0016763423184349494,-0.5294068207496722,0.0032980624459118257,False,False,False,True,False,False,False,False
231,pandas-dev/pandas,Fix issue #231 in module 11,This PR addresses a bug This PR addresses a bug This PR addresses a bug This PR addresses a bug ,dev_22,2025-05-05,,,7,9,15.0,15,30,3,2,"[""COMMENTED"", ""COMMENTED""]",2,"[""good first issue""]",False,,False,[],False,"[""fix bug"", ""update tests""]","[""src/module_0.py"", ""src/module_1.py"", ""src/module_2.py"", ""src/module_3.py"", ""src/module_4.py""]",0.7567693570302158,0.9313576479464434,-0.7452480178259557,-0.4876874213758784,-0.8778766665874357,-0.5012263532120382,-0.5294068207496722,0.0032980624459118257,False,False,False,False,False,False,False,False
232,pandas-dev/pandas,Fix issue #232 in module 8,This PR addresses a bug ,dev_32,2025-04-24,2025-04-27T04,,8,6,129.0,2,131,5,1,"[""CHANGES_REQUESTED""]",1,[],True,76.43261419765851,False,[],False,"[""fix bug"", ""update tests""]","[""src/module_0.py"", ""src/module_1.py"", ""src/module_2.py"", ""src/module_3.py"", ""src/module_4.py""]",1.1467226499004746,-0.02116721927151,1.1049154724720804,-0.9095249265581721,0.5768810528923068,0.5045790378489081,-1.5812084513781597,-1.233475354771056,False,False,False,False,False,False,False,False
233,pandas-dev/pandas,Fix issue #233 in module 1,This PR addresses a bug This PR addresses a bug This PR addresses a bug This PR addresses a bug ,dev_25,2025-06-18,2025-06-18T10,,6,4,0.0,3,3,5,1,"[""COMMENTED""]",1,"[""enhancement""]",True,10.437527146874077,False,[],False,"[""fix bug"", ""update tests""]","[""src/module_0.py"", ""src/module_1.py"", ""src/module_2.py"", ""src/module_3.py""]",0.3668160641599569,-0.6561837974168122,-0.9886905823388552,-0.8770758876979956,-1.2667722945671689,0.5045790378489081,-1.5812084513781597,-1.233475354771056,False,False,False,False,False,False,False,False
234,pandas-dev/pandas,Fix issue #234 in module 3,This PR addresses a bug This PR addresses a bug This PR addresses a bug This PR addresses a bug ,dev_9,2025-12-29,2025-12-29T05,,1,7,104.0,42,146,4,4,"[""CHANGES_REQUESTED"", ""CHANGES_REQUESTED"", ""APPROVED"", ""COMMENTED""]",3,[],True,5.868876990053279,False,[],True,"[""fix bug"", ""update tests""]","[""src/module_0.py"", ""src/module_1.py"", ""src/module_2.py"", ""src/module_3.py"", ""src/module_4.py""]",-1.582950400191337,0.2963410698011411,0.6991778649505812,0.3884366278488854,0.7929341795477142,0.0016763423184349494,1.574196440507303,1.2400714796628798,False,False,False,False,False,False,False,False
235,pandas-dev/pandas,Fix issue #235 in module 19,This PR addresses a bug This PR addresses a bug ,dev_23,2026-03-28,,,1,5,1.0,17,18,6,1,"[""APPROVED""]",1,"[""bug""]",False,,False,[],True,"[""fix bug"", ""update tests""]","[""src/module_0.py"", ""src/module_1.py"", ""src/module_2.py"", ""src/module_3.py"", ""src/module_4.py""]",-1.582950400191337,-0.3386755083441611,-0.9724610780379953,-0.4227893436555255,-1.0507191679117616,1.0074817333793813,-1.5812084513781597,-1.233475354771056,False,False,False,False,False,False,False,False
236,pandas-dev/pandas,Fix issue #236 in module 6,This PR addresses a bug This PR addresses a bug This PR addresses a bug ,dev_26,2026-02-04,,,9,1,73.0,3,76,5,1,"[""COMMENTED""]",1,"[""breaking-change"", ""bug""]",False,,False,[],False,"[""fix bug"", ""update tests""]","[""src/module_0.py""]",1.5366759427707333,-1.6087086646347657,0.19606323162392228,-0.8770758876979956,-0.21531374484418658,0.5045790378489081,-1.5812084513781597,-1.233475354771056,False,False,False,False,False,False,False,False
237,pandas-dev/pandas,Fix issue #237 in module 13,This PR addresses a bug ,dev_11,2025-02-20,,,4,10,300.0,27,327,3,3,"[""APPROVED"", ""APPROVED"", ""CHANGES_REQUESTED""]",2,"[""documentation""]",False,,True,"[""copilot-pull-request-reviewer[bot]""]",True,"[""fix bug"", ""update tests""]","[""src/module_0.py"", ""src/module_1.py"", ""src/module_2.py"", ""src/module_3.py"", ""src/module_4.py""]",-0.4130905215805607,1.2488659370190944,3.880160707919135,-0.09829895505376116,3.399975241189629,-0.5012263532120382,0.5223948098788154,0.0032980624459118257,False,False,True,False,True,False,False,False
238,pandas-dev/pandas,Fix issue #238 in module 3,This PR addresses a bug ,dev_31,2025-07-04,,,3,6,9.0,37,46,4,3,"[""COMMENTED"", ""COMMENTED"", ""APPROVED""]",3,"[""documentation"", ""breaking-change""]",False,,False,[],False,"[""fix bug"", ""update tests""]","[""src/module_0.py"", ""src/module_1.py"", ""src/module_2.py"", ""src/module_3.py"", ""src/module_4.py""]",-0.8030438144508195,-0.02116721927151,-0.8426250436311156,0.2261914335480032,-0.6474199981550012,0.0016763423184349494,0.5223948098788154,1.2400714796628798,False,False,False,False,False,False,False,False
239,pandas-dev/pandas,Fix issue #239 in module 9,This PR addresses a bug This PR addresses a bug This PR addresses a bug This PR addresses a bug ,dev_29,2026-01-18,2026-01-19T01,,4,6,7.0,10,17,2,3,"[""COMMENTED"", ""COMMENTED"", ""COMMENTED""]",3,"[""documentation"", ""bug""]",True,25.086059720786096,False,[],False,"[""fix bug"", ""update tests""]","[""src/module_0.py"", ""src/module_1.py"", ""src/module_2.py"", ""src/module_3.py"", ""src/module_4.py""]",-0.4130905215805607,-0.02116721927151,-0.8750840522328355,-0.6499326156767605,-1.0651227096887887,-1.0041290487425114,0.5223948098788154,1.2400714796628798,False,False,False,False,False,False,False,False
240,pandas-dev/pandas,Fix issue #240 in module 8,This PR addresses a bug This PR addresses a bug This PR addresses a bug This PR addresses a bug ,dev_37,2025-05-15,2025-05-15T07,,5,6,195.0,83,278,8,3,"[""APPROVED"", ""COMMENTED"", ""CHANGES_REQUESTED""]",3,"[""bug""]",True,7.416749609347764,True,"[""copilot-pull-request-reviewer[bot]""]",False,"[""fix bug"", ""update tests""]","[""src/module_0.py"", ""src/module_1.py"", ""src/module_2.py"", ""src/module_3.py"", ""src/module_4.py""]",-0.0231372287103019,-0.02116721927151,2.176062756328838,1.7188472211161192,2.6942016941152986,2.013287124440328,0.5223948098788154,1.2400714796628798,False,False,True,False,True,False,False,False
241,pandas-dev/pandas,Fix issue #241 in module 19,This PR addresses a bug This PR addresses a bug Th,dev_16,2025-04-12,,,3,11,81.0,1,82,4,2,"[""APPROVED"", ""APPROVED""]",1,"[""breaking-change""]",False,,True,"[""copilot-pull-request-reviewer[bot]""]",False,"[""fix bug"", ""update tests""]","[""src/module_0.py"", ""src/module_1.py"", ""src/module_2.py"", ""src/module_3.py"", ""src/module_4.py""]",-0.8030438144508195,1.5663742260917457,0.325899266030802,-0.9419739654183485,-0.12889249418202367,0.0016763423184349494,-0.5294068207496722,-1.233475354771056,False,False,False,False,False,False,False,False
242,pandas-dev/pandas,Fix issue #242 in module 5,This PR addresses a bug This PR addresses a bug This PR addresses a bug ,dev_10,2025-05-04,,,7,3,13.0,13,26,2,1,"[""COMMENTED""]",1,"[""needs-review"", ""documentation""]",False,,True,"[""coderabbitai[bot]""]",False,"[""fix bug"", ""update tests""]","[""src/module_0.py"", ""src/module_1.py"", ""src/module_2.py""]",0.7567693570302158,-0.9736920864894634,-0.7777070264276756,-0.5525854990962312,-0.9354908336955443,-1.0041290487425114,-1.5812084513781597,-1.233475354771056,False,False,False,False,False,False,False,False
243,pandas-dev/pandas,Fix issue #243 in module 19,This PR addresses a bug This PR addresses a bug This PR addresses a bug This PR addresses a bug ,dev_13,2025-04-29,,,6,7,43.0,21,64,2,2,"[""APPROVED"", ""CHANGES_REQUESTED""]",2,"[""enhancement"", ""breaking-change""]",False,,False,[],True,"[""fix bug"", ""update tests""]","[""src/module_0.py"", ""src/module_1.py"", ""src/module_2.py"", ""src/module_3.py"", ""src/module_4.py""]",0.3668160641599569,0.2963410698011411,-0.2908218974018767,-0.2929931882148198,-0.38815624616851246,-1.0041290487425114,-0.5294068207496722,0.0032980624459118257,False,False,False,False,False,False,False,False
244,pandas-dev/pandas,Fix issue #244 in module 14,This PR addresses a bug This PR addresses a bug ,dev_31,2025-08-07,,,6,7,22.0,34,56,5,2,"[""COMMENTED"", ""COMMENTED""]",1,"[""needs-review"", ""enhancement""]",False,,False,[],True,"[""fix bug"", ""update tests""]","[""src/module_0.py"", ""src/module_1.py"", ""src/module_2.py"", ""src/module_3.py"", ""src/module_4.py""]",0.3668160641599569,0.2963410698011411,-0.631641487719936,0.1288443169674739,-0.5033845803847297,0.5045790378489081,-0.5294068207496722,-1.233475354771056,False,False,False,False,False,False,False,False
245,pandas-dev/pandas,Fix issue #245 in module 9,This PR addresses a bug This PR addresses a bug This PR addresses a bug ,dev_15,2026-02-26,,,1,2,44.0,33,77,2,3,"[""COMMENTED"", ""COMMENTED"", ""COMMENTED""]",2,[],False,,False,[],False,"[""fix bug"", ""update tests""]","[""src/module_0.py"", ""src/module_1.py""]",-1.582950400191337,-1.2912003755621144,-0.27459239310101674,0.09639527810729745,-0.20091020306715945,-1.0041290487425114,0.5223948098788154,0.0032980624459118257,False,False,False,False,False,False,False,False
246,pandas-dev/pandas,Fix issue #246 in module 4,This PR addresses a bug This PR addresses a bug This PR addresses a bug ,dev_8,2025-04-05,,,8,11,36.0,35,71,2,2,"[""COMMENTED"", ""COMMENTED""]",2,"[""needs-review""]",False,,True,"[""coderabbitai[bot]""]",True,"[""fix bug"", ""update tests""]","[""src/module_0.py"", ""src/module_1.py"", ""src/module_2.py"", ""src/module_3.py"", ""src/module_4.py""]",1.1467226499004746,1.5663742260917457,-0.4044284275078965,0.16129335582765034,-0.28733145372932234,-1.0041290487425114,-0.5294068207496722,0.0032980624459118257,False,False,False,False,False,False,False,False
247,pandas-dev/pandas,Fix issue #247 in module 2,This PR addresses a bug This PR addresses a bug This PR addresses a bug ,dev_9,2026-04-18,,,9,5,28.0,50,78,3,2,"[""COMMENTED"", ""APPROVED""]",1,"[""enhancement""]",False,,False,[],False,"[""fix bug"", ""update tests""]","[""src/module_0.py"", ""src/module_1.py"", ""src/module_2.py"", ""src/module_3.py"", ""src/module_4.py""]",1.5366759427707333,-0.3386755083441611,-0.5342644619147762,0.6480289387302969,-0.1865066612901323,-0.5012263532120382,-0.5294068207496722,-1.233475354771056,False,False,False,False,False,False,False,False
248,pandas-dev/pandas,Fix issue #248 in module 9,This PR addresses a bug This PR addresses a bug ,dev_1,2025-02-25,,,1,8,0.0,20,20,3,2,"[""CHANGES_REQUESTED"", ""APPROVED""]",1,"[""good first issue""]",False,,False,[],True,"[""fix bug"", ""update tests""]","[""src/module_0.py"", ""src/module_1.py"", ""src/module_2.py"", ""src/module_3.py"", ""src/module_4.py""]",-1.582950400191337,0.6138493588737922,-0.9886905823388552,-0.3254422270749962,-1.0219120843577072,-0.5012263532120382,-0.5294068207496722,-1.233475354771056,False,False,False,False,False,False,False,False
249,pandas-dev/pandas,Fix issue #249 in module 7,This PR addresses a bug This PR addresses a bug ,dev_22,2026-04-01,2026-04-01T19,,5,1,115.0,2,117,6,4,"[""APPROVED"", ""APPROVED"", ""COMMENTED"", ""COMMENTED""]",3,"[""breaking-change""]",True,19.69908945356184,True,"[""coderabbitai[bot]""]",False,"[""fix bug"", ""update tests""]","[""src/module_0.py""]",-0.0231372287103019,-1.6087086646347657,0.8777024122600409,-0.9095249265581721,0.3752314680139267,1.0074817333793813,1.574196440507303,1.2400714796628798,False,False,False,False,False,False,False,False
250,pandas-dev/pandas,Fix issue #250 in module 4,This PR addresses a bug This PR addresses a bug ,dev_20,2025-08-17,2025-08-18T13,,7,6,92.0,31,123,7,1,"[""APPROVED""]",1,"[""good first issue""]",True,37.24190240178167,False,[],False,"[""fix bug"", ""update tests""]","[""src/module_0.py"", ""src/module_1.py"", ""src/module_2.py"", ""src/module_3.py"", ""src/module_4.py""]",0.7567693570302158,-0.02116721927151,0.5044238133402617,0.031497200386944584,0.46165271867608965,1.5103844289098547,-1.5812084513781597,-1.233475354771056,False,False,False,False,False,False,False,False
251,pandas-dev/pandas,Fix issue #251 in module 11,This PR addresses a bug This PR addresses a bug ,dev_32,2025-09-09,2025-09-10T04,,8,9,8.0,0,8,4,4,"[""COMMENTED"", ""APPROVED"", ""APPROVED"", ""COMMENTED""]",3,"[""enhancement""]",True,28.214117313646774,False,[],False,"[""fix bug"", ""update tests""]","[""src/module_0.py"", ""src/module_1.py"", ""src/module_2.py"", ""src/module_3.py"", ""src/module_4.py""]",1.1467226499004746,0.9313576479464434,-0.8588545479319755,-0.9744230042785249,-1.194754585682033,0.0016763423184349494,1.574196440507303,1.2400714796628798,False,False,False,False,False,False,False,False
252,pandas-dev/pandas,Fix issue #252 in module 1,This PR addresses a bug This PR addresses a bug This PR addresses a bug This PR addresses a bug ,dev_11,2025-10-30,,,8,10,33.0,28,61,3,2,"[""CHANGES_REQUESTED"", ""CHANGES_REQUESTED""]",2,"[""breaking-change"", ""enhancement""]",False,,True,"[""copilot-pull-request-reviewer[bot]""]",False,"[""fix bug"", ""update tests""]","[""src/module_0.py"", ""src/module_1.py"", ""src/module_2.py"", ""src/module_3.py"", ""src/module_4.py""]",1.1467226499004746,1.2488659370190944,-0.45311694041047634,-0.06584991619358473,-0.4313668714995939,-0.5012263532120382,-0.5294068207496722,0.0032980624459118257,False,False,False,False,False,False,False,False
253,pandas-dev/pandas,Fix issue #253 in module 19,This PR addresses a bug ,dev_4,2026-04-14,,,3,9,13.0,33,46,4,4,"[""CHANGES_REQUESTED"", ""CHANGES_REQUESTED"", ""COMMENTED"", ""CHANGES_REQUESTED""]",3,[],False,,False,[],True,"[""fix bug"", ""update tests""]","[""src/module_0.py"", ""src/module_1.py"", ""src/module_2.py"", ""src/module_3.py"", ""src/module_4.py""]",-0.8030438144508195,0.9313576479464434,-0.7777070264276756,0.09639527810729745,-0.6474199981550012,0.0016763423184349494,1.574196440507303,1.2400714796628798,False,False,False,False,False,False,False,False
254,pandas-dev/pandas,Fix issue #254 in module 2,This PR addresses a bug This PR addresses a bug This PR addresses a bug ,dev_33,2025-08-15,,,4,2,18.0,5,23,5,2,"[""COMMENTED"", ""COMMENTED""]",1,"[""documentation"", ""needs-review""]",False,,False,[],False,"[""fix bug"", ""update tests""]","[""src/module_0.py"", ""src/module_1.py""]",-0.4130905215805607,-1.2912003755621144,-0.6965595049233758,-0.8121778099776428,-0.9787014590266258,0.5045790378489081,-0.5294068207496722,-1.233475354771056,False,False,False,False,False,False,False,False
255,pandas-dev/pandas,Fix issue #255 in module 8,This PR addresses a bug This PR addresses a bug This PR addresses a bug This PR addresses a bug ,dev_30,2025-09-15,,,4,5,3.0,29,32,4,3,"[""CHANGES_REQUESTED"", ""CHANGES_REQUESTED"", ""APPROVED""]",3,[],False,,False,[],False,"[""fix bug"", ""update tests""]","[""src/module_0.py"", ""src/module_1.py"", ""src/module_2.py"", ""src/module_3.py"", ""src/module_4.py""]",-0.4130905215805607,-0.3386755083441611,-0.9400020694362754,-0.03340087733340829,-0.8490695830333813,0.0016763423184349494,0.5223948098788154,1.2400714796628798,False,False,False,False,False,False,False,False
256,pandas-dev/pandas,Fix issue #256 in module 1,This PR addresses a bug This PR addresses a bug This PR addresses a bug This PR addresses a bug ,dev_25,2025-05-21,,,7,6,0.0,66,66,4,3,"[""APPROVED"", ""CHANGES_REQUESTED"", ""COMMENTED""]",3,[],False,,False,[],False,"[""fix bug"", ""update tests""]","[""src/module_0.py"", ""src/module_1.py"", ""src/module_2.py"", ""src/module_3.py"", ""src/module_4.py""]",0.7567693570302158,-0.02116721927151,-0.9886905823388552,1.1672135604931198,-0.35934916261445815,0.0016763423184349494,0.5223948098788154,1.2400714796628798,False,False,False,False,False,False,False,False
257,pandas-dev/pandas,Fix issue #257 in module 15,This PR addresses a bug ,dev_19,2025-02-21,2025-02-21T09,,6,3,60.0,41,101,4,3,"[""CHANGES_REQUESTED"", ""APPROVED"", ""COMMENTED""]",2,"[""good first issue""]",True,9.173012365354321,False,[],False,"[""fix bug"", ""update tests""]","[""src/module_0.py"", ""src/module_1.py"", ""src/module_2.py""]",0.3668160641599569,-0.9736920864894634,-0.014920324287257277,0.35598758898870897,0.14477479958149225,0.0016763423184349494,0.5223948098788154,0.0032980624459118257,False,False,False,False,False,False,False,False
258,pandas-dev/pandas,Fix issue #258 in module 15,This PR addresses a bug This PR addresses a bug This PR addresses a bug ,dev_29,2026-03-27,2026-03-27T16,,6,5,272.0,12,284,2,1,"[""APPROVED""]",1,"[""needs-review""]",True,16.603988225051,False,[],False,"[""fix bug"", ""update tests""]","[""src/module_0.py"", ""src/module_1.py"", ""src/module_2.py"", ""src/module_3.py"", ""src/module_4.py""]",0.3668160641599569,-0.3386755083441611,3.4257345874950555,-0.5850345379564077,2.7806229447774613,-1.0041290487425114,-1.5812084513781597,-1.233475354771056,False,False,True,False,True,False,False,False
259,pandas-dev/pandas,Fix issue #259 in module 1,This PR addresses a bug ,dev_35,2025-09-05,,,8,7,115.0,27,142,1,1,"[""COMMENTED""]",1,"[""documentation""]",False,,False,[],False,"[""fix bug"", ""update tests""]","[""src/module_0.py"", ""src/module_1.py"", ""src/module_2.py"", ""src/module_3.py"", ""src/module_4.py""]",1.1467226499004746,0.2963410698011411,0.8777024122600409,-0.09829895505376116,0.7353200124396055,-1.5070317442729848,-1.5812084513781597,-1.233475354771056,False,False,False,False,False,False,False,False
260,pandas-dev/pandas,Fix issue #260 in module 18,This PR addresses a bug This PR addresses a bug ,dev_27,2025-05-01,,,1,1,89.0,6,95,3,1,"[""COMMENTED""]",1,"[""breaking-change"", ""bug""]",False,,True,"[""coderabbitai[bot]""]",False,"[""fix bug"", ""update tests""]","[""src/module_0.py""]",-1.582950400191337,-1.6087086646347657,0.45573530043768173,-0.7797287711174663,0.058353548919329326,-0.5012263532120382,-1.5812084513781597,-1.233475354771056,False,False,False,False,False,False,False,False
261,pandas-dev/pandas,Fix issue #261 in module 6,This PR addresses a bug This PR addresses a bug This PR addresses a bug ,dev_28,2025-08-22,,,8,2,196.0,16,212,5,3,"[""COMMENTED"", ""APPROVED"", ""COMMENTED""]",3,"[""bug"", ""breaking-change""]",False,,True,"[""coderabbitai[bot]""]",True,"[""fix bug"", ""update tests""]","[""src/module_0.py"", ""src/module_1.py""]",1.1467226499004746,-1.2912003755621144,2.1922922606296984,-0.455238382515702,1.7435679368315062,0.5045790378489081,0.5223948098788154,1.2400714796628798,False,False,True,False,False,False,False,False
262,pandas-dev/pandas,Fix issue #262 in module 5,This PR addresses a bug This PR addresses a bug This PR addresses a bug This PR addresses a bug ,dev_13,2025-02-19,2025-02-22T08,,5,10,131.0,25,156,3,3,"[""COMMENTED"", ""CHANGES_REQUESTED"", ""COMMENTED""]",3,"[""bug"", ""needs-review""]",True,80.19429968030221,False,[],False,"[""fix bug"", ""update tests""]","[""src/module_0.py"", ""src/module_1.py"", ""src/module_2.py"", ""src/module_3.py"", ""src/module_4.py""]",-0.0231372287103019,1.2488659370190944,1.1373744810738005,-0.16319703277411404,0.9369695973179857,-0.5012263532120382,0.5223948098788154,1.2400714796628798,False,False,False,False,False,False,False,False
263,pandas-dev/pandas,Fix issue #263 in module 12,This PR addresses a bug This PR addresses a bug This PR addresses a bug ,dev_9,2026-03-18,2026-03-18T11,,9,4,12.0,14,26,1,3,"[""COMMENTED"", ""APPROVED"", ""CHANGES_REQUESTED""]",2,"[""bug"", ""needs-review""]",True,11.55877653144626,True,"[""coderabbitai[bot]""]",False,"[""fix bug"", ""update tests""]","[""src/module_0.py"", ""src/module_1.py"", ""src/module_2.py"", ""src/module_3.py""]",1.5366759427707333,-0.6561837974168122,-0.7939365307285356,-0.5201364602360549,-0.9354908336955443,-1.5070317442729848,0.5223948098788154,0.0032980624459118257,False,False,False,False,False,False,False,False
